BN,TN,SubNum,group,hand,isTrain,seq,ChunkSize,digitChangePos,digitChangeValue,press1,press2,press3,press4,press5,press6,press7,press8,press9,press10,press11,RT,ET,norm_MT,isError,timingError,points,response1,response2,response3,response4,response5,response6,response7,response8,response9,response10,response11,handPressed1,handPressed2,handPressed3,handPressed4,handPressed5,handPressed6,handPressed7,handPressed8,handPressed9,handPressed10,handPressed11,pressTime1,pressTime2,pressTime3,pressTime4,pressTime5,pressTime6,pressTime7,pressTime8,pressTime9,pressTime10,pressTime11,timeThreshold,timeThresholdSuper,startTime,startTimeReal,trialDur,startTR,startTRtime,useMetronome,isCross,timeThreshold.1,timeThresholdSuper.1,IPI1,IPI2,IPI3,IPI4,IPI5,IPI6,IPI7,IPI8,IPI9,IPI10
3,15,6,1,2,1,13524232514,3332,7,4,1,3,5,2,4,2,3,2,5,1,4,555.0,2590.0,3145.0,0,0,2,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,560.0,615.0,730.0,1165.0,1270.0,1390.0,1945.0,2120.0,2255.0,2955.0,3005.0,3344.25,3121.3,-842150451,-1,6365,-1,-1,1.0,0.0,,,55.0,115.0,435.0,105.0,120.0,555.0,175.0,135.0,700.0,50.0
3,16,6,1,2,1,51423252413,2333,7,3,5,1,4,2,3,2,5,2,4,1,3,560.0,2985.0,3545.0,1,0,0,5,1,2,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,565.0,665.0,1130.0,1885.0,1980.0,2495.0,2590.0,2715.0,3260.0,3355.0,3415.0,3344.25,3121.3,-842150451,-1,6765,-1,-1,1.0,0.0,,,100.0,465.0,755.0,95.0,515.0,95.0,125.0,545.0,95.0,60.0
3,17,6,1,2,1,13524232514,3332,7,1,1,3,5,2,4,2,3,2,5,1,4,690.0,2365.0,3055.0,0,0,3,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,695.0,735.0,860.0,1320.0,1415.0,1535.0,2070.0,2150.0,2300.0,2785.0,2875.0,3344.25,3121.3,-842150451,-1,6275,-1,-1,1.0,0.0,,,40.0,125.0,460.0,95.0,120.0,535.0,80.0,150.0,485.0,90.0
3,18,6,1,2,1,41325242351,3332,9,5,4,1,3,2,5,2,4,2,3,5,1,620.0,2630.0,3250.0,0,0,2,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,625.0,750.0,815.0,1240.0,1330.0,1450.0,2050.0,2145.0,2275.0,3005.0,3105.0,3344.25,3121.3,-842150451,-1,6470,-1,-1,1.0,0.0,,,125.0,65.0,425.0,90.0,120.0,600.0,95.0,130.0,730.0,100.0
3,19,6,1,2,1,14325242135,2333,7,3,1,4,3,2,5,2,4,2,1,3,5,495.0,2405.0,2900.0,0,0,3,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,500.0,575.0,1095.0,1160.0,1280.0,1805.0,1885.0,2015.0,2585.0,2620.0,2730.0,3344.25,3121.3,-842150451,-1,6120,-1,-1,1.0,0.0,,,75.0,520.0,65.0,120.0,525.0,80.0,130.0,570.0,35.0,110.0
3,20,6,1,2,1,14325242135,2333,5,2,1,4,3,2,5,2,4,2,1,3,5,645.0,2395.0,3040.0,0,0,3,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,650.0,735.0,1255.0,1320.0,1435.0,2020.0,2095.0,2215.0,2730.0,2755.0,2870.0,3344.25,3121.3,-842150451,-1,6260,-1,-1,1.0,0.0,,,85.0,520.0,65.0,115.0,585.0,75.0,120.0,515.0,25.0,115.0
4,1,6,1,2,1,51423252413,2333,7,2,5,1,4,2,3,2,5,2,4,1,3,715.0,2465.0,3180.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,720.0,830.0,1410.0,1515.0,1635.0,2095.0,2175.0,2290.0,2815.0,2980.0,3040.0,3076.5,2871.4,-842150451,-1,6400,-1,-1,1.0,0.0,,,110.0,580.0,105.0,120.0,460.0,80.0,115.0,525.0,165.0,60.0
4,2,6,1,2,1,13524232514,3332,5,1,1,3,5,2,4,2,3,2,5,1,4,525.0,3000.0,3525.0,0,0,1,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,530.0,575.0,685.0,1105.0,1180.0,1970.0,2580.0,2655.0,2805.0,3295.0,3330.0,3076.5,2871.4,-842150451,-1,6745,-1,-1,1.0,0.0,,,45.0,110.0,420.0,75.0,790.0,610.0,75.0,150.0,490.0,35.0
4,3,6,1,2,1,41325242351,3332,7,1,4,1,3,2,5,2,4,2,3,5,1,590.0,2485.0,3075.0,0,0,2,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,595.0,715.0,790.0,1185.0,1375.0,1520.0,2025.0,2130.0,2240.0,2805.0,2910.0,3076.5,2871.4,-842150451,-1,6295,-1,-1,1.0,0.0,,,120.0,75.0,395.0,190.0,145.0,505.0,105.0,110.0,565.0,105.0
4,4,6,1,2,1,14325242135,2333,9,3,1,4,3,2,5,2,4,2,1,3,5,475.0,2230.0,2705.0,0,0,3,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,480.0,570.0,1100.0,1175.0,1300.0,1690.0,1800.0,1915.0,2405.0,2440.0,2540.0,3076.5,2871.4,-842150451,-1,5925,-1,-1,1.0,0.0,,,90.0,530.0,75.0,125.0,390.0,110.0,115.0,490.0,35.0,100.0
4,5,6,1,2,1,51423252413,2333,7,1,5,1,4,2,3,2,5,2,4,1,3,545.0,3235.0,3780.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,550.0,635.0,1195.0,1280.0,1425.0,2100.0,2220.0,2875.0,3430.0,3565.0,3630.0,3076.5,2871.4,-842150451,-1,7000,-1,-1,1.0,0.0,,,85.0,560.0,85.0,145.0,675.0,120.0,655.0,555.0,135.0,65.0
4,6,6,1,2,1,13524232514,3332,7,2,1,3,5,2,4,2,3,2,5,1,4,715.0,2295.0,3010.0,0,0,2,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,720.0,765.0,925.0,1395.0,1500.0,1625.0,2100.0,2205.0,2335.0,2780.0,2825.0,3076.5,2871.4,-842150451,-1,6230,-1,-1,1.0,0.0,,,45.0,160.0,470.0,105.0,125.0,475.0,105.0,130.0,445.0,45.0
4,7,6,1,2,1,51423252413,2333,9,1,5,1,4,2,3,2,5,2,4,1,3,535.0,3065.0,3600.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,540.0,640.0,1250.0,1365.0,1510.0,2010.0,2100.0,2665.0,3285.0,3395.0,3465.0,3076.5,2871.4,-842150451,-1,6820,-1,-1,1.0,0.0,,,100.0,610.0,115.0,145.0,500.0,90.0,565.0,620.0,110.0,70.0
4,8,6,1,2,1,41325242351,3332,7,5,4,1,3,2,5,2,4,2,3,5,1,590.0,2850.0,3440.0,1,0,0,4,1,3,2,5,2,4,3,3,5,1,2,2,2,2,2,2,2,2,2,2,2,595.0,690.0,775.0,1185.0,1275.0,1410.0,2000.0,2260.0,2685.0,3190.0,3290.0,3076.5,2871.4,-842150451,-1,6660,-1,-1,1.0,0.0,,,95.0,85.0,410.0,90.0,135.0,590.0,260.0,425.0,505.0,100.0
4,9,6,1,2,1,14325242135,2333,9,3,1,4,3,2,5,2,4,2,1,3,5,625.0,2375.0,3000.0,0,0,2,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,630.0,715.0,1325.0,1405.0,1520.0,1990.0,2065.0,2195.0,2710.0,2740.0,2840.0,3076.5,2871.4,-842150451,-1,6220,-1,-1,1.0,0.0,,,85.0,610.0,80.0,115.0,470.0,75.0,130.0,515.0,30.0,100.0
4,10,6,1,2,1,14325242135,2333,9,3,1,4,3,2,5,2,4,2,1,3,5,485.0,2295.0,2780.0,0,0,3,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,490.0,600.0,1125.0,1205.0,1320.0,1710.0,1805.0,1925.0,2455.0,2510.0,2615.0,3076.5,2871.4,-842150451,-1,6000,-1,-1,1.0,0.0,,,110.0,525.0,80.0,115.0,390.0,95.0,120.0,530.0,55.0,105.0
4,11,6,1,2,1,41325242351,3332,7,5,4,1,3,2,5,2,4,2,3,5,1,725.0,2655.0,3380.0,0,0,1,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,730.0,865.0,990.0,1455.0,1545.0,1680.0,2175.0,2500.0,2635.0,3175.0,3250.0,3076.5,2871.4,-842150451,-1,6600,-1,-1,1.0,0.0,,,135.0,125.0,465.0,90.0,135.0,495.0,325.0,135.0,540.0,75.0
4,12,6,1,2,1,41325242351,3332,5,2,4,1,3,2,5,2,4,2,3,5,1,650.0,2505.0,3155.0,0,0,1,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,655.0,790.0,875.0,1325.0,1410.0,1540.0,2145.0,2400.0,2520.0,2910.0,3005.0,3076.5,2871.4,-842150451,-1,6375,-1,-1,1.0,0.0,,,135.0,85.0,450.0,85.0,130.0,605.0,255.0,120.0,390.0,95.0
4,13,6,1,2,1,14325242135,2333,7,2,1,4,3,2,5,2,4,2,1,3,5,585.0,3980.0,4565.0,1,0,0,1,4,3,2,5,4,2,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,590.0,640.0,1120.0,1190.0,1310.0,2245.0,2365.0,3685.0,4230.0,4290.0,4395.0,3076.5,2871.4,-842150451,-1,7785,-1,-1,1.0,0.0,,,50.0,480.0,70.0,120.0,935.0,120.0,1320.0,545.0,60.0,105.0
4,14,6,1,2,1,14325242135,2333,9,3,1,4,3,2,5,2,4,2,1,3,5,520.0,2490.0,3010.0,0,0,2,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,525.0,610.0,1150.0,1225.0,1350.0,1830.0,1915.0,2060.0,2640.0,2685.0,2845.0,3076.5,2871.4,-842150451,-1,6230,-1,-1,1.0,0.0,,,85.0,540.0,75.0,125.0,480.0,85.0,145.0,580.0,45.0,160.0
4,15,6,1,2,1,13524232514,3332,5,5,1,3,5,2,4,2,3,2,5,1,4,555.0,2490.0,3045.0,0,0,2,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,560.0,610.0,715.0,1195.0,1300.0,1460.0,1970.0,2095.0,2240.0,2805.0,2850.0,3076.5,2871.4,-842150451,-1,6265,-1,-1,1.0,0.0,,,50.0,105.0,480.0,105.0,160.0,510.0,125.0,145.0,565.0,45.0
4,16,6,1,2,1,13524232514,3332,5,5,1,3,5,2,4,2,3,2,5,1,4,505.0,2260.0,2765.0,0,0,3,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,510.0,565.0,675.0,1155.0,1250.0,1390.0,1920.0,1995.0,2125.0,2560.0,2590.0,3076.5,2871.4,-842150451,-1,5985,-1,-1,1.0,0.0,,,55.0,110.0,480.0,95.0,140.0,530.0,75.0,130.0,435.0,30.0
4,17,6,1,2,1,51423252413,2333,9,1,5,1,4,2,3,2,5,2,4,1,3,655.0,2970.0,3625.0,1,0,0,5,1,2,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,660.0,755.0,1145.0,1885.0,1980.0,2515.0,2640.0,2745.0,3335.0,3410.0,3470.0,3076.5,2871.4,-842150451,-1,6845,-1,-1,1.0,0.0,,,95.0,390.0,740.0,95.0,535.0,125.0,105.0,590.0,75.0,60.0
4,18,6,1,2,1,13524232514,3332,9,3,1,3,5,2,4,2,3,2,5,1,4,680.0,2285.0,2965.0,0,0,2,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,685.0,750.0,905.0,1330.0,1435.0,1560.0,2070.0,2165.0,2310.0,2755.0,2805.0,3076.5,2871.4,-842150451,-1,6185,-1,-1,1.0,0.0,,,65.0,155.0,425.0,105.0,125.0,510.0,95.0,145.0,445.0,50.0
4,19,6,1,2,1,41325242351,3332,5,3,4,1,3,2,5,2,4,2,3,5,1,650.0,2590.0,3240.0,0,0,1,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,655.0,815.0,885.0,1420.0,1530.0,1675.0,2220.0,2335.0,2465.0,3005.0,3080.0,3076.5,2871.4,-842150451,-1,6460,-1,-1,1.0,0.0,,,160.0,70.0,535.0,110.0,145.0,545.0,115.0,130.0,540.0,75.0
4,20,6,1,2,1,51423252413,2333,5,2,5,1,4,2,3,2,5,2,4,1,3,580.0,2770.0,3350.0,1,0,0,5,1,4,2,3,2,4,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,585.0,695.0,1250.0,1355.0,1485.0,2020.0,2105.0,2360.0,3025.0,3105.0,3170.0,3076.5,2871.4,-842150451,-1,6570,-1,-1,1.0,0.0,,,110.0,555.0,105.0,130.0,535.0,85.0,255.0,665.0,80.0,65.0
5,1,6,1,2,1,14325242135,2333,5,1,1,4,3,2,5,2,4,2,1,3,5,690.0,2915.0,3605.0,1,0,0,1,4,3,2,5,4,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,695.0,775.0,1455.0,1565.0,1685.0,1710.0,2725.0,2820.0,3330.0,3340.0,3440.0,3076.5,2871.4,-842150451,-1,6825,-1,-1,1.0,0.0,,,80.0,680.0,110.0,120.0,25.0,1015.0,95.0,510.0,10.0,100.0
5,2,6,1,2,1,41325242351,3332,5,3,4,1,3,2,5,2,4,2,3,5,1,705.0,2555.0,3260.0,0,0,1,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,710.0,870.0,940.0,1405.0,1510.0,1675.0,2245.0,2380.0,2500.0,3010.0,3125.0,3076.5,2871.4,-842150451,-1,6480,-1,-1,1.0,0.0,,,160.0,70.0,465.0,105.0,165.0,570.0,135.0,120.0,510.0,115.0
5,3,6,1,2,1,13524232514,3332,5,2,1,3,5,2,4,2,3,2,5,1,4,590.0,2595.0,3185.0,0,0,1,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,595.0,665.0,825.0,1300.0,1390.0,1525.0,2105.0,2220.0,2365.0,2950.0,3000.0,3076.5,2871.4,-842150451,-1,6405,-1,-1,1.0,0.0,,,70.0,160.0,475.0,90.0,135.0,580.0,115.0,145.0,585.0,50.0
5,4,6,1,2,1,14325242135,2333,7,2,1,4,3,2,5,2,4,2,1,3,5,530.0,2645.0,3175.0,0,0,1,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,535.0,605.0,1270.0,1350.0,1475.0,2095.0,2180.0,2335.0,2885.0,2905.0,3050.0,3076.5,2871.4,-842150451,-1,6395,-1,-1,1.0,0.0,,,70.0,665.0,80.0,125.0,620.0,85.0,155.0,550.0,20.0,145.0
5,5,6,1,2,1,41325242351,3332,5,2,4,1,3,2,5,2,4,2,3,5,1,595.0,2420.0,3015.0,0,0,2,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,600.0,725.0,800.0,1295.0,1400.0,1525.0,2075.0,2190.0,2300.0,2785.0,2885.0,3076.5,2871.4,-842150451,-1,6235,-1,-1,1.0,0.0,,,125.0,75.0,495.0,105.0,125.0,550.0,115.0,110.0,485.0,100.0
5,6,6,1,2,1,41325242351,3332,5,2,4,1,3,2,5,2,4,2,3,5,1,680.0,2355.0,3035.0,0,0,2,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,685.0,820.0,885.0,1335.0,1435.0,1580.0,2145.0,2275.0,2365.0,2800.0,2905.0,3076.5,2871.4,-842150451,-1,6255,-1,-1,1.0,0.0,,,135.0,65.0,450.0,100.0,145.0,565.0,130.0,90.0,435.0,105.0
5,7,6,1,2,1,51423252413,2333,9,2,5,1,4,2,3,2,5,2,4,1,3,520.0,2900.0,3420.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,525.0,640.0,1150.0,1270.0,1370.0,1880.0,1960.0,2560.0,3085.0,3220.0,3260.0,3076.5,2871.4,-842150451,-1,6640,-1,-1,1.0,0.0,,,115.0,510.0,120.0,100.0,510.0,80.0,600.0,525.0,135.0,40.0
5,8,6,1,2,1,14325242135,2333,5,3,1,4,3,2,5,2,4,2,1,3,5,570.0,3165.0,3735.0,1,0,0,1,4,3,2,5,4,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,575.0,650.0,1155.0,1225.0,1370.0,1925.0,2400.0,2790.0,3450.0,3475.0,3590.0,3076.5,2871.4,-842150451,-1,6955,-1,-1,1.0,0.0,,,75.0,505.0,70.0,145.0,555.0,475.0,390.0,660.0,25.0,115.0
5,9,6,1,2,1,13524232514,3332,5,2,1,3,5,2,4,2,3,2,5,1,4,525.0,2510.0,3035.0,0,0,2,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,530.0,565.0,720.0,1250.0,1360.0,1470.0,2140.0,2230.0,2365.0,2835.0,2855.0,3076.5,2871.4,-842150451,-1,6255,-1,-1,1.0,0.0,,,35.0,155.0,530.0,110.0,110.0,670.0,90.0,135.0,470.0,20.0
5,10,6,1,2,1,13524232514,3332,7,4,1,3,5,2,4,2,3,2,5,1,4,515.0,2460.0,2975.0,0,0,2,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,520.0,565.0,695.0,1250.0,1350.0,1485.0,2010.0,2165.0,2320.0,2790.0,2825.0,3076.5,2871.4,-842150451,-1,6195,-1,-1,1.0,0.0,,,45.0,130.0,555.0,100.0,135.0,525.0,155.0,155.0,470.0,35.0
5,11,6,1,2,1,51423252413,2333,9,2,5,1,4,2,3,2,5,2,4,1,3,560.0,2480.0,3040.0,0,0,2,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,565.0,700.0,1230.0,1325.0,1430.0,1935.0,2030.0,2165.0,2730.0,2840.0,2890.0,3076.5,2871.4,-842150451,-1,6260,-1,-1,1.0,0.0,,,135.0,530.0,95.0,105.0,505.0,95.0,135.0,565.0,110.0,50.0
5,12,6,1,2,1,51423252413,2333,9,5,5,1,4,2,3,2,5,2,4,1,3,620.0,3160.0,3780.0,0,0,1,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,625.0,755.0,1300.0,1395.0,1500.0,2035.0,2115.0,2280.0,3390.0,3575.0,3630.0,3076.5,2871.4,-842150451,-1,7000,-1,-1,1.0,0.0,,,130.0,545.0,95.0,105.0,535.0,80.0,165.0,1110.0,185.0,55.0
5,13,6,1,2,1,14325242135,2333,7,2,1,4,3,2,5,2,4,2,1,3,5,595.0,3125.0,3720.0,0,0,1,1,4,3,2,5,2,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,600.0,685.0,1335.0,1405.0,1540.0,2185.0,2595.0,2775.0,3405.0,3430.0,3570.0,3076.5,2871.4,-842150451,-1,6940,-1,-1,1.0,0.0,,,85.0,650.0,70.0,135.0,645.0,410.0,180.0,630.0,25.0,140.0
5,14,6,1,2,1,51423252413,2333,5,2,5,1,4,2,3,2,5,2,4,1,3,590.0,2395.0,2985.0,0,0,2,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,595.0,695.0,1205.0,1290.0,1395.0,1905.0,1990.0,2125.0,2660.0,2760.0,2820.0,3076.5,2871.4,-842150451,-1,6205,-1,-1,1.0,0.0,,,100.0,510.0,85.0,105.0,510.0,85.0,135.0,535.0,100.0,60.0
5,15,6,1,2,1,51423252413,2333,5,4,5,1,4,2,3,2,5,2,4,1,3,540.0,2350.0,2890.0,0,0,2,5,1,4,2,3,2,5,2,4,1,3,2,2,2,2,2,2,2,2,2,2,2,545.0,660.0,1135.0,1245.0,1355.0,1845.0,1925.0,2065.0,2600.0,2700.0,2740.0,3076.5,2871.4,-842150451,-1,6110,-1,-1,1.0,0.0,,,115.0,475.0,110.0,110.0,490.0,80.0,140.0,535.0,100.0,40.0
5,16,6,1,2,1,41325242351,3332,9,5,4,1,3,2,5,2,4,2,3,5,1,585.0,2335.0,2920.0,0,0,2,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,590.0,705.0,790.0,1235.0,1315.0,1465.0,1990.0,2085.0,2190.0,2715.0,2785.0,3076.5,2871.4,-842150451,-1,6140,-1,-1,1.0,0.0,,,115.0,85.0,445.0,80.0,150.0,525.0,95.0,105.0,525.0,70.0
5,17,6,1,2,1,41325242351,3332,7,1,4,1,3,2,5,2,4,2,3,5,1,675.0,2525.0,3200.0,0,0,1,4,1,3,2,5,2,4,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,680.0,830.0,890.0,1380.0,1455.0,1615.0,2170.0,2265.0,2380.0,2975.0,3065.0,3076.5,2871.4,-842150451,-1,6420,-1,-1,1.0,0.0,,,150.0,60.0,490.0,75.0,160.0,555.0,95.0,115.0,595.0,90.0
5,18,6,1,2,1,14325242135,2333,9,2,1,4,3,2,5,2,4,2,1,3,5,640.0,3220.0,3860.0,1,0,0,1,4,3,2,5,4,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,645.0,705.0,1360.0,1430.0,1565.0,2110.0,2565.0,2970.0,3530.0,3555.0,3685.0,3076.5,2871.4,-842150451,-1,7080,-1,-1,1.0,0.0,,,60.0,655.0,70.0,135.0,545.0,455.0,405.0,560.0,25.0,130.0
5,19,6,1,2,1,13524232514,3332,9,3,1,3,5,2,4,2,3,2,5,1,4,635.0,3115.0,3750.0,0,0,1,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,640.0,660.0,790.0,1205.0,1325.0,2115.0,2630.0,2730.0,2870.0,3505.0,3540.0,3076.5,2871.4,-842150451,-1,6970,-1,-1,1.0,0.0,,,20.0,130.0,415.0,120.0,790.0,515.0,100.0,140.0,635.0,35.0
5,20,6,1,2,1,13524232514,3332,9,2,1,3,5,2,4,2,3,2,5,1,4,580.0,2315.0,2895.0,0,0,2,1,3,5,2,4,2,3,2,5,1,4,2,2,2,2,2,2,2,2,2,2,2,585.0,610.0,720.0,1170.0,1270.0,1415.0,1930.0,1995.0,2125.0,2655.0,2690.0,3076.5,2871.4,-842150451,-1,6115,-1,-1,1.0,0.0,,,25.0,110.0,450.0,100.0,145.0,515.0,65.0,130.0,530.0,35.0
6,1,6,1,2,0,41325242351,3332,5,1,4,1,3,2,5,1,4,2,3,5,1,745.0,2840.0,3585.0,1,0,-1,4,1,3,2,5,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,750.0,940.0,1025.0,1240.0,1425.0,1615.0,2360.0,2515.0,2610.0,2970.0,3400.0,3076.5,2871.4,-842150451,-1,6805,-1,-1,1.0,0.0,,,190.0,85.0,215.0,185.0,190.0,745.0,155.0,95.0,360.0,430.0
6,2,6,1,2,0,31432125314,2333,5,3,3,1,4,3,2,3,2,5,3,1,4,1015.0,2420.0,3435.0,0,0,1,3,1,4,3,2,3,2,5,3,1,4,2,2,2,2,2,2,2,2,2,2,2,1020.0,1150.0,1275.0,1590.0,1715.0,2085.0,2250.0,2815.0,2955.0,3150.0,3260.0,3076.5,2871.4,-842150451,-1,6655,-1,-1,1.0,0.0,,,130.0,125.0,315.0,125.0,370.0,165.0,565.0,140.0,195.0,110.0
6,3,6,1,2,0,41325242351,3332,5,2,4,1,3,2,5,2,4,2,3,5,1,680.0,3020.0,3700.0,1,0,-1,4,1,3,2,5,2,5,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,685.0,835.0,945.0,1105.0,1285.0,1505.0,1855.0,2665.0,2820.0,3415.0,3560.0,3076.5,2871.4,-842150451,-1,6920,-1,-1,1.0,0.0,,,150.0,110.0,160.0,180.0,220.0,350.0,810.0,155.0,595.0,145.0
6,4,6,1,2,0,34543231254,3332,5,4,3,4,5,4,3,4,3,1,2,5,4,700.0,4960.0,5660.0,1,0,-1,3,4,3,4,3,4,3,1,2,5,4,2,2,2,2,2,2,2,2,2,2,2,705.0,1180.0,1225.0,3205.0,3410.0,3710.0,3980.0,4625.0,4770.0,5120.0,5455.0,3076.5,2871.4,-842150451,-1,8880,-1,-1,1.0,0.0,,,475.0,45.0,1980.0,205.0,300.0,270.0,645.0,145.0,350.0,335.0
6,5,6,1,2,0,23214123524,2333,7,1,2,3,2,1,4,1,2,1,5,2,4,820.0,2930.0,3750.0,0,0,1,2,3,2,1,4,1,2,1,5,2,4,2,2,2,2,2,2,2,2,2,2,2,825.0,1040.0,1370.0,1625.0,1920.0,2185.0,2430.0,2700.0,3005.0,3240.0,3560.0,3076.5,2871.4,-842150451,-1,6970,-1,-1,1.0,0.0,,,215.0,330.0,255.0,295.0,265.0,245.0,270.0,305.0,235.0,320.0
6,6,6,1,2,0,14325242135,2333,5,1,1,4,3,2,5,1,4,2,1,3,5,860.0,2945.0,3805.0,0,0,1,1,4,3,2,5,1,4,2,1,3,5,2,2,2,2,2,2,2,2,2,2,2,865.0,1050.0,1315.0,1545.0,1815.0,2105.0,2430.0,2665.0,3305.0,3430.0,3645.0,3076.5,2871.4,-842150451,-1,7025,-1,-1,1.0,0.0,,,185.0,265.0,230.0,270.0,290.0,325.0,235.0,640.0,125.0,215.0
6,7,6,1,2,0,34242354355,2333,9,4,3,4,2,4,2,3,5,4,3,4,5,730.0,3845.0,4575.0,0,0,1,3,4,2,4,2,3,5,4,3,4,5,2,2,2,2,2,2,2,2,2,2,2,735.0,1050.0,1480.0,1780.0,2070.0,2410.0,2730.0,2745.0,3865.0,4170.0,4405.0,3076.5,2871.4,-842150451,-1,7795,-1,-1,1.0,0.0,,,315.0,430.0,300.0,290.0,340.0,320.0,15.0,1120.0,305.0,235.0
6,8,6,1,2,0,51423252413,2333,9,5,5,1,4,2,3,2,5,2,4,5,3,680.0,3590.0,4270.0,0,0,1,5,1,4,2,3,2,5,2,4,5,3,2,2,2,2,2,2,2,2,2,2,2,685.0,965.0,1570.0,1820.0,2130.0,2425.0,2735.0,3015.0,3305.0,3905.0,4070.0,3076.5,2871.4,-842150451,-1,7490,-1,-1,1.0,0.0,,,280.0,605.0,250.0,310.0,295.0,310.0,280.0,290.0,600.0,165.0
6,9,6,1,2,0,41325242351,3332,7,5,4,1,3,2,5,2,4,5,3,5,1,610.0,3240.0,3850.0,1,0,-1,4,1,3,2,5,4,4,5,3,5,1,2,2,2,2,2,2,2,2,2,2,2,615.0,870.0,1045.0,1270.0,1535.0,1545.0,2420.0,2735.0,3145.0,3405.0,3670.0,3076.5,2871.4,-842150451,-1,7070,-1,-1,1.0,0.0,,,255.0,175.0,225.0,265.0,10.0,875.0,315.0,410.0,260.0,265.0
6,10,6,1,2,0,32454213153,3332,5,5,3,2,4,5,4,5,1,3,1,5,3,815.0,2845.0,3660.0,0,0,1,3,2,4,5,4,5,1,3,1,5,3,2,2,2,2,2,2,2,2,2,2,2,820.0,1005.0,1280.0,1540.0,1840.0,2085.0,2425.0,2615.0,2945.0,3245.0,3460.0,3076.5,2871.4,-842150451,-1,6880,-1,-1,1.0,0.0,,,185.0,275.0,260.0,300.0,245.0,340.0,190.0,330.0,300.0,215.0
