BN,TN,SubNum,group,hand,isTrain,seq,ChunkSize,digitChangePos,digitChangeValue,isTrialError,timingError,IPI_Number,IPI_Value,N,Press_Number,Press_Value,Response_Number,Response_Value,isPressError
7,15,4,1,2,0,41325242351,3332,5,2,0,0,IPI3,365.0,4,press4,2,response4,2,False
7,16,4,1,2,0,41325242351,3332,9,4,1,0,IPI3,275.0,4,press4,2,response4,2,False
7,17,4,1,2,0,52542314243,3332,7,5,0,0,IPI3,580.0,4,press4,4,response4,4,False
7,18,4,1,2,0,14325242135,2333,7,2,0,0,IPI3,210.0,4,press4,2,response4,2,False
7,19,4,1,2,0,13524232514,3332,5,1,0,0,IPI3,250.0,4,press4,2,response4,2,False
7,20,4,1,2,0,13524232514,3332,9,1,0,0,IPI3,240.0,4,press4,2,response4,2,False
7,21,4,1,2,0,51423252413,2333,7,2,0,0,IPI3,385.0,4,press4,2,response4,2,False
7,22,4,1,2,0,14142432432,3332,9,3,0,0,IPI3,150.0,4,press4,4,response4,4,False
7,23,4,1,2,0,21323115415,2333,5,2,0,0,IPI3,355.0,4,press4,2,response4,2,False
7,24,4,1,2,0,51423252413,2333,5,2,0,0,IPI3,340.0,4,press4,2,response4,2,False
8,1,4,1,2,0,31312532551,2333,9,2,1,0,IPI3,475.0,4,press4,1,response4,2,True
8,2,4,1,2,0,13524232514,3332,5,5,0,0,IPI3,520.0,4,press4,2,response4,2,False
8,3,4,1,2,0,41213421333,3332,9,1,1,0,IPI3,70.0,4,press4,1,response4,2,True
8,4,4,1,2,0,14325242135,2333,9,3,0,0,IPI3,250.0,4,press4,2,response4,2,False
8,5,4,1,2,0,14325242135,2333,7,2,0,0,IPI3,300.0,4,press4,2,response4,2,False
8,6,4,1,2,0,13524232514,3332,9,1,0,0,IPI3,265.0,4,press4,2,response4,2,False
8,7,4,1,2,0,14325242135,2333,5,2,0,0,IPI3,240.0,4,press4,2,response4,2,False
8,8,4,1,2,0,35241321245,3332,5,4,0,0,IPI3,470.0,4,press4,4,response4,4,False
8,9,4,1,2,0,41325242351,3332,9,2,1,0,IPI3,730.0,4,press4,2,response4,2,False
8,10,4,1,2,0,51423252413,2333,9,1,0,0,IPI3,260.0,4,press4,2,response4,2,False
8,11,4,1,2,0,41243415343,3332,9,1,0,0,IPI3,840.0,4,press4,4,response4,4,False
8,12,4,1,2,0,51521514252,2333,7,5,0,0,IPI3,595.0,4,press4,2,response4,2,False
8,13,4,1,2,0,41325242351,3332,7,2,1,0,IPI3,680.0,4,press4,2,response4,2,False
8,14,4,1,2,0,53151414143,2333,9,5,0,0,IPI3,720.0,4,press4,5,response4,5,False
8,15,4,1,2,0,41325242351,3332,7,2,0,0,IPI3,415.0,4,press4,2,response4,2,False
8,16,4,1,2,0,23424543223,2333,9,5,0,0,IPI3,875.0,4,press4,2,response4,2,False
8,17,4,1,2,0,14325242135,2333,5,2,0,0,IPI3,330.0,4,press4,2,response4,2,False
8,18,4,1,2,0,41325242351,3332,9,5,0,0,IPI3,330.0,4,press4,2,response4,2,False
8,19,4,1,2,0,13524232514,3332,5,2,0,0,IPI3,320.0,4,press4,2,response4,2,False
8,20,4,1,2,0,41412314325,3332,9,4,1,0,IPI3,675.0,4,press4,1,response4,1,False
8,21,4,1,2,0,51423252413,2333,7,2,0,0,IPI3,455.0,4,press4,2,response4,2,False
8,22,4,1,2,0,13524232514,3332,5,1,0,0,IPI3,290.0,4,press4,2,response4,2,False
8,23,4,1,2,0,51423252413,2333,9,1,0,0,IPI3,320.0,4,press4,2,response4,2,False
8,24,4,1,2,0,51423252413,2333,9,1,0,0,IPI3,280.0,4,press4,2,response4,2,False
9,1,4,1,2,0,45415415314,3332,7,5,0,0,IPI3,440.0,4,press4,1,response4,1,False
9,2,4,1,2,0,14325242135,2333,5,2,0,0,IPI3,515.0,4,press4,2,response4,2,False
9,3,4,1,2,0,13524232514,3332,9,1,0,0,IPI3,215.0,4,press4,2,response4,2,False
9,4,4,1,2,0,14325242135,2333,9,2,1,0,IPI3,540.0,4,press4,2,response4,5,True
9,5,4,1,2,0,13524232514,3332,7,2,0,0,IPI3,230.0,4,press4,2,response4,2,False
9,6,4,1,2,0,14325242135,2333,5,2,0,0,IPI3,350.0,4,press4,2,response4,2,False
9,7,4,1,2,0,14325242135,2333,9,3,0,0,IPI3,310.0,4,press4,2,response4,2,False
9,8,4,1,2,0,51423252413,2333,5,2,0,0,IPI3,300.0,4,press4,2,response4,2,False
9,9,4,1,2,0,41325242351,3332,7,2,0,0,IPI3,465.0,4,press4,2,response4,2,False
9,10,4,1,2,0,42435354124,2333,7,2,1,0,IPI3,435.0,4,press4,3,response4,3,False
9,11,4,1,2,0,41325242351,3332,7,5,0,0,IPI3,285.0,4,press4,2,response4,2,False
9,12,4,1,2,0,13524232514,3332,9,3,1,0,IPI3,265.0,4,press4,2,response4,2,False
9,13,4,1,2,0,45123132441,3332,9,5,0,0,IPI3,465.0,4,press4,2,response4,2,False
9,14,4,1,2,0,54324245323,2333,9,4,0,0,IPI3,480.0,4,press4,2,response4,2,False
9,15,4,1,2,0,35151513143,2333,5,2,0,0,IPI3,1025.0,4,press4,5,response4,5,False
9,16,4,1,2,0,51423252413,2333,7,3,0,0,IPI3,730.0,4,press4,2,response4,2,False
9,17,4,1,2,0,41325242351,3332,9,5,0,0,IPI3,320.0,4,press4,2,response4,2,False
9,18,4,1,2,0,51423252413,2333,9,2,0,0,IPI3,255.0,4,press4,2,response4,2,False
9,19,4,1,2,0,13524232514,3332,5,5,0,0,IPI3,345.0,4,press4,2,response4,2,False
9,20,4,1,2,0,51423252413,2333,9,1,0,0,IPI3,310.0,4,press4,2,response4,2,False
9,21,4,1,2,0,41325242351,3332,9,2,0,0,IPI3,345.0,4,press4,2,response4,2,False
9,22,4,1,2,0,41435431134,3332,7,5,1,0,IPI3,360.0,4,press4,3,response4,3,False
9,23,4,1,2,0,54515213431,2333,5,3,0,0,IPI3,435.0,4,press4,1,response4,1,False
9,24,4,1,2,0,52142512352,3332,7,4,0,0,IPI3,670.0,4,press4,4,response4,4,False
10,1,4,1,2,0,13524232514,3332,5,2,0,0,IPI3,355.0,4,press4,2,response4,2,False
10,2,4,1,2,0,14325242135,2333,9,2,1,0,IPI3,310.0,4,press4,2,response4,2,False
10,3,4,1,2,0,14325242135,2333,7,2,0,0,IPI3,285.0,4,press4,2,response4,2,False
10,4,4,1,2,0,14325242135,2333,7,2,0,0,IPI3,235.0,4,press4,2,response4,2,False
10,5,4,1,2,0,14325242135,2333,9,3,0,0,IPI3,260.0,4,press4,2,response4,2,False
10,6,4,1,2,0,41325242351,3332,7,2,0,0,IPI3,295.0,4,press4,2,response4,2,False
10,7,4,1,2,0,32134153515,2333,9,3,0,0,IPI3,670.0,4,press4,3,response4,3,False
10,8,4,1,2,0,13524232514,3332,9,2,0,0,IPI3,190.0,4,press4,2,response4,2,False
10,9,4,1,2,0,13512424242,2333,7,3,0,0,IPI3,575.0,4,press4,1,response4,1,False
10,10,4,1,2,0,42135145241,2333,9,4,0,0,IPI3,805.0,4,press4,3,response4,3,False
10,11,4,1,2,0,54143521252,3332,5,5,0,0,IPI3,750.0,4,press4,4,response4,4,False
10,12,4,1,2,0,51423252413,2333,9,5,1,0,IPI3,330.0,4,press4,2,response4,2,False
10,13,4,1,2,0,31354232323,3332,7,1,0,0,IPI3,280.0,4,press4,5,response4,5,False
10,14,4,1,2,0,51423252413,2333,7,2,0,0,IPI3,290.0,4,press4,2,response4,2,False
10,15,4,1,2,0,41325242351,3332,7,2,0,0,IPI3,285.0,4,press4,2,response4,2,False
10,16,4,1,2,0,15141342525,3332,7,3,1,0,IPI3,190.0,4,press4,4,response4,4,False
10,17,4,1,2,0,13524232514,3332,7,2,0,0,IPI3,375.0,4,press4,2,response4,2,False
10,18,4,1,2,0,51423252413,2333,5,2,0,0,IPI3,255.0,4,press4,2,response4,2,False
10,19,4,1,2,0,51423252413,2333,5,2,0,0,IPI3,260.0,4,press4,2,response4,2,False
10,20,4,1,2,0,41325242351,3332,7,2,0,0,IPI3,230.0,4,press4,2,response4,2,False
10,21,4,1,2,0,41325242351,3332,5,1,0,0,IPI3,230.0,4,press4,2,response4,2,False
10,22,4,1,2,0,13524232514,3332,7,4,1,0,IPI3,205.0,4,press4,2,response4,2,False
10,23,4,1,2,0,21453251211,3332,9,3,0,0,IPI3,120.0,4,press4,5,response4,5,False
10,24,4,1,2,0,21212413323,2333,7,5,0,0,IPI3,185.0,4,press4,1,response4,1,False
1,1,5,0,2,1,35421252143,2333,5,3,1,0,IPI3,290.0,4,press4,2,response4,2,False
1,2,5,0,2,1,13524232514,2333,5,5,0,0,IPI3,195.0,4,press4,2,response4,2,False
1,3,5,0,2,1,51423252413,3332,7,1,1,0,IPI3,1090.0,4,press4,2,response4,2,False
1,4,5,0,2,1,35421252143,2333,9,2,1,0,IPI3,110.0,4,press4,2,response4,2,False
1,5,5,0,2,1,35421252143,2333,7,2,0,0,IPI3,100.0,4,press4,2,response4,2,False
1,6,5,0,2,1,35421252143,2333,7,3,0,0,IPI3,245.0,4,press4,2,response4,2,False
1,7,5,0,2,1,51423252413,3332,9,1,0,0,IPI3,770.0,4,press4,2,response4,2,False
1,8,5,0,2,1,13524232514,2333,9,3,0,0,IPI3,220.0,4,press4,2,response4,2,False
1,9,5,0,2,1,51423252413,3332,7,3,0,0,IPI3,700.0,4,press4,2,response4,2,False
1,10,5,0,2,1,51423252413,3332,9,2,0,0,IPI3,605.0,4,press4,2,response4,2,False
1,11,5,0,2,1,35421252143,2333,7,4,0,0,IPI3,290.0,4,press4,2,response4,2,False
1,12,5,0,2,1,51423252413,3332,7,2,0,0,IPI3,575.0,4,press4,2,response4,2,False
1,13,5,0,2,1,13524232514,2333,5,5,0,0,IPI3,230.0,4,press4,2,response4,2,False
1,14,5,0,2,1,14325242135,3332,7,2,0,0,IPI3,585.0,4,press4,2,response4,2,False
1,15,5,0,2,1,14325242135,3332,5,2,1,0,IPI3,690.0,4,press4,2,response4,2,False
1,16,5,0,2,1,14325242135,3332,7,3,0,0,IPI3,550.0,4,press4,2,response4,2,False
1,17,5,0,2,1,14325242135,3332,9,2,0,0,IPI3,595.0,4,press4,2,response4,2,False
1,18,5,0,2,1,13524232514,2333,7,1,1,0,IPI3,175.0,4,press4,2,response4,2,False
1,19,5,0,2,1,14325242135,3332,7,2,0,0,IPI3,880.0,4,press4,2,response4,2,False
1,20,5,0,2,1,13524232514,2333,5,5,0,0,IPI3,130.0,4,press4,2,response4,2,False
2,1,5,0,2,1,35421252143,2333,9,5,1,0,IPI3,105.0,4,press4,2,response4,2,False
2,2,5,0,2,1,35421252143,2333,7,4,0,0,IPI3,145.0,4,press4,2,response4,2,False
2,3,5,0,2,1,51423252413,3332,7,1,1,0,IPI3,590.0,4,press4,2,response4,2,False
2,4,5,0,2,1,35421252143,2333,9,4,0,0,IPI3,215.0,4,press4,2,response4,2,False
2,5,5,0,2,1,14325242135,3332,9,3,1,0,IPI3,490.0,4,press4,2,response4,5,True
2,6,5,0,2,1,51423252413,3332,9,2,0,0,IPI3,600.0,4,press4,2,response4,2,False
2,7,5,0,2,1,14325242135,3332,5,1,1,0,IPI3,610.0,4,press4,2,response4,2,False
2,8,5,0,2,1,13524232514,2333,7,4,0,0,IPI3,165.0,4,press4,2,response4,2,False
2,9,5,0,2,1,13524232514,2333,5,1,0,0,IPI3,210.0,4,press4,2,response4,2,False
2,10,5,0,2,1,51423252413,3332,7,1,0,0,IPI3,570.0,4,press4,2,response4,2,False
2,11,5,0,2,1,35421252143,2333,9,2,1,0,IPI3,240.0,4,press4,2,response4,2,False
2,12,5,0,2,1,13524232514,2333,5,2,1,0,IPI3,190.0,4,press4,2,response4,2,False
2,13,5,0,2,1,13524232514,2333,9,3,0,0,IPI3,205.0,4,press4,2,response4,2,False
2,14,5,0,2,1,51423252413,3332,9,2,0,0,IPI3,560.0,4,press4,2,response4,2,False
2,15,5,0,2,1,35421252143,2333,5,2,0,0,IPI3,210.0,4,press4,2,response4,2,False
2,16,5,0,2,1,14325242135,3332,9,4,0,0,IPI3,1045.0,4,press4,2,response4,2,False
2,17,5,0,2,1,51423252413,3332,7,1,0,0,IPI3,580.0,4,press4,2,response4,2,False
2,18,5,0,2,1,14325242135,3332,5,3,1,0,IPI3,560.0,4,press4,2,response4,2,False
2,19,5,0,2,1,13524232514,2333,5,1,0,0,IPI3,175.0,4,press4,2,response4,2,False
2,20,5,0,2,1,14325242135,3332,9,2,1,0,IPI3,475.0,4,press4,2,response4,2,False
3,1,5,0,2,1,13524232514,2333,9,1,0,0,IPI3,180.0,4,press4,2,response4,2,False
3,2,5,0,2,1,14325242135,3332,7,5,1,0,IPI3,550.0,4,press4,2,response4,5,True
3,3,5,0,2,1,13524232514,2333,5,5,0,0,IPI3,230.0,4,press4,2,response4,2,False
3,4,5,0,2,1,35421252143,2333,9,4,1,0,IPI3,1470.0,4,press4,2,response4,2,False
3,5,5,0,2,1,14325242135,3332,7,5,1,0,IPI3,810.0,4,press4,2,response4,5,True
3,6,5,0,2,1,14325242135,3332,9,2,0,0,IPI3,840.0,4,press4,2,response4,2,False
3,7,5,0,2,1,35421252143,2333,7,2,0,0,IPI3,225.0,4,press4,2,response4,2,False
3,8,5,0,2,1,35421252143,2333,9,5,0,0,IPI3,345.0,4,press4,2,response4,2,False
3,9,5,0,2,1,51423252413,3332,7,2,1,0,IPI3,555.0,4,press4,2,response4,2,False
3,10,5,0,2,1,35421252143,2333,5,3,0,0,IPI3,210.0,4,press4,2,response4,2,False
3,11,5,0,2,1,13524232514,2333,7,1,0,0,IPI3,260.0,4,press4,2,response4,2,False
3,12,5,0,2,1,35421252143,2333,5,4,0,0,IPI3,220.0,4,press4,2,response4,2,False
3,13,5,0,2,1,51423252413,3332,9,5,0,0,IPI3,525.0,4,press4,2,response4,2,False
3,14,5,0,2,1,14325242135,3332,9,2,1,0,IPI3,445.0,4,press4,2,response4,5,True
3,15,5,0,2,1,14325242135,3332,7,3,1,0,IPI3,490.0,4,press4,2,response4,2,False
3,16,5,0,2,1,51423252413,3332,9,2,0,0,IPI3,580.0,4,press4,2,response4,2,False
3,17,5,0,2,1,13524232514,2333,7,1,0,0,IPI3,190.0,4,press4,2,response4,2,False
3,18,5,0,2,1,51423252413,3332,5,4,0,0,IPI3,485.0,4,press4,2,response4,2,False
3,19,5,0,2,1,13524232514,2333,9,2,0,0,IPI3,205.0,4,press4,2,response4,2,False
3,20,5,0,2,1,51423252413,3332,9,2,1,0,IPI3,435.0,4,press4,2,response4,2,False
4,1,5,0,2,1,13524232514,2333,5,1,0,0,IPI3,195.0,4,press4,2,response4,2,False
4,2,5,0,2,1,14325242135,3332,7,3,0,0,IPI3,610.0,4,press4,2,response4,2,False
4,3,5,0,2,1,51423252413,3332,9,2,1,0,IPI3,590.0,4,press4,2,response4,2,False
4,4,5,0,2,1,14325242135,3332,9,4,1,0,IPI3,905.0,4,press4,2,response4,2,False
4,5,5,0,2,1,35421252143,2333,9,5,0,0,IPI3,185.0,4,press4,2,response4,2,False
4,6,5,0,2,1,51423252413,3332,9,1,0,0,IPI3,445.0,4,press4,2,response4,2,False
4,7,5,0,2,1,35421252143,2333,5,3,0,0,IPI3,195.0,4,press4,2,response4,2,False
4,8,5,0,2,1,14325242135,3332,7,2,1,0,IPI3,385.0,4,press4,2,response4,5,True
4,9,5,0,2,1,51423252413,3332,5,2,0,0,IPI3,495.0,4,press4,2,response4,2,False
4,10,5,0,2,1,14325242135,3332,5,2,1,0,IPI3,1035.0,4,press4,2,response4,2,False
4,11,5,0,2,1,35421252143,2333,9,4,0,0,IPI3,150.0,4,press4,2,response4,2,False
4,12,5,0,2,1,35421252143,2333,5,3,0,0,IPI3,155.0,4,press4,2,response4,2,False
4,13,5,0,2,1,13524232514,2333,7,2,0,0,IPI3,210.0,4,press4,2,response4,2,False
4,14,5,0,2,1,35421252143,2333,7,3,0,0,IPI3,245.0,4,press4,2,response4,2,False
4,15,5,0,2,1,51423252413,3332,9,5,1,0,IPI3,455.0,4,press4,2,response4,2,False
4,16,5,0,2,1,13524232514,2333,5,2,0,0,IPI3,130.0,4,press4,2,response4,2,False
4,17,5,0,2,1,13524232514,2333,9,1,1,0,IPI3,170.0,4,press4,2,response4,2,False
4,18,5,0,2,1,51423252413,3332,7,2,0,0,IPI3,500.0,4,press4,2,response4,2,False
